,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Coronado High School, TEA:, Lubbock, Joshua Shaw,AAAAA,Non-Varsity ,2012,72248,1,1,1,1,1,1,1,1,C, Glaciers  (Director/ ), On a Hymnsong of Philip Bliss  (Holsinger/ ), Allied Honor March (King/Swearingen),
1, 100-Concert Band, Coronado High School, TEA:, Lubbock, Mack Bibb,AAAAA,Sub Non-Varsity ,2012,74371,2,1,2,2,1,2,1,1,2, Contrasto Grosso (play all) (de Haan/ ), Slane  (Anon. or Trad./Wagner), The Big Cage (K. L. King),
2, 100-Concert Band, Coronado High School, TEA:, Lubbock, Mack Bibb,AAAAA,Varsity ,2012,74369,1,1,1,1,1,1,1,1,A, Easter Monday on the White House Lawn (Sousa/Rogers), An American Elegy  (Ticheli/ ), Machu Picchu - City in the Sky  (Yagisawa/ ),
3, 100-Concert Band, Frenship High School, TEA:, Wolfforth, David Speer / Leighann Noel,AAAA,Sub Non-Varsity ,2012,74772,1,1,3,1,1,1,1,1,C, Champions of Freedom (Ken Harris), Crest of Nobility  (Sheldon/ ), Blue Ridge Saga  (Swearingen/ ),
4, 100-Concert Band, Frenship High School, TEA:, Wolfforth, Scott Carter,AAAA,Non-Varsity ,2012,71729,1,1,2,1,1,1,1,1,C, Amparito Roca (Texidor/Winter), Variations on a Korean Folk Song  (Chance/ ), First Suite in Eb (play mvt 1) (Holst/Matthews),
5, 100-Concert Band, Frenship High School, TEA:, Wolfforth, Tom SoRelle,AAAA,Varsity ,2012,71519,1,1,1,1,1,1,1,1,A, Circus Bee (Fillmore/Schissel), Asphalt Cocktail  (Mackey/ ), Lincolnshire Posy (Grainger/ ),
6, 100-Concert Band, Lubbock High School, TEA:, Lubbock," Abby Crawford / Dain Vereen, Lee Limoges", Acc:N/A,AAAAA,Varsity ,2012,69138,1,1,1,1,1,1,1,1,A," ""The Gum-Suckers"" March (Grainger/Rogers)", Symphonic Prelude  (Camphouse/ ), Overture to Candide  (Bernstein/Beeler)
7, 100-Concert Band, Lubbock High School, TEA:, Lubbock," Dain Vereen / Abby Crawford, Lee Limoges",AAAAA,Non-Varsity ,2012,69100,1,1,1,1,1,1,1,1,C, The High School Cadets (Sousa/Byrne), The Lowlands of Scotland  (Vaughan Williams/Daehn), Shadow Rituals  (Markowski ),
8, 100-Concert Band, Lubbock High School, TEA:, Lubbock," Lee Limoges / Abby Crawford, Dain Vereen",AAAAA,Sub Non-Varsity ,2012,69276,2,2,2,2,2,2,2,2, , Flight of Eagles  (Del Borgo/ ), As Summer Was Just Beginning (Daehn/ ), Coast Guards (King/Swearingen),
9, 100-Concert Band, Monterey High School, TEA:, Lubbock, Peter Zaffos,AAAAA,Non-Varsity ,2012,68536,1,2,1,1,2,1,2,2,2," Contrasto Grosso, Mvt I and II (de Haan/ )", Fantasy on a Fiddle Tune  (LaPlante/ ), Prestissimo (King/Swearingen),
10, 100-Concert Band, Monterey High School, TEA:, Lubbock, Tammy Fedynich,AAAAA,Varsity ,2012,71092,1,1,1,1,1,2,1,1,A, Overture (from Italian in Algiers)  (Rossini/Cailliet/Patterson), Sketches on a Tudor Psalm  (Tull/ ), The Boys of the Old Brigade (Chambers),
11, 100-Concert Band, Plainview High School, TEA:, Plainview, Andrea Noel,AAAA,Sub Non-Varsity A,2012,74838,1,1,1,1,1,1,1,1,C, Coast Guards March (King/Swearingen), Down by the Salley Gardens  (Anon. or Trad./Sweeny), Sparks  (Balmages/ ),
12, 100-Concert Band, Plainview High School, TEA:, Plainview, Anthony Gonzales,AAAA,Varsity ,2012,74854,1,1,2,1,1,1,1,1,A, Black Horse Troop (Sousa/Fennell), Dusk  (Bryant/ ), Cajun Folk Songs (Ticheli/ ),
13, 100-Concert Band, Plainview High School, TEA:, Plainview, Dusty Balderas,AAAA,Non-Varsity ,2012,74839,1,2,2,2,1,1,2,1,2, Peacemaker March (King/Swearingen), With Quiet Courage  (Daehn/ ), Winter on Emerald Bay  (Silva/ ),
14, 100-Concert Band, Plainview High School, TEA:, Plainview, Kevin Riley,AAAA,Sub Non-Varsity ,2012,74878,1,1,2,1,2,3,2,2,2, Winchester March (Edmondson), As Twilight Falls (Sheldon), Voodoo Dance (Del Borgo/ ),
