,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Boles ISD, TEA:, Quinlan, Rommel Cordova,AA,NVar-Composite ,2017,117853,2,2,1,2,1,1,1,1,2, Trafalgar Square (Jack Bullock), Shepherd's Hey  (Traditional/Roszell), Storm Mountain Jubilee  (Strommen/ ),
1, 100-Concert Band, Caddo Mills High School, TEA:, Caddo Mills, Arthur Galope / Katie Reeves,AAAA,Varsity ,2017,118825,1,1,1,1,1,1,2,1,B, La Madre de los Gatos  (Beck/ ), In The Shining Of The Stars  (Sheldon/ ), New Horizons (Concert March) (Owens),
2, 100-Concert Band, Canton High School, TEA:, Canton, Kim Yeager / Mike Bartley,AAAA,Non-Varsity ,2017,120112,2,2,1,2,1,1,1,1,2, Rough Riders (King/Swearingen), Songs Of The Whalemen  (Del Borgo/ ), Ghost Fleet  (Sheldon/ ),
3, 100-Concert Band, Canton High School, TEA:, Canton, Mike Bartley,AAAA,Varsity ,2017,120226,1,1,1,1,1,1,1,1,A, First Suite in Eb for Military Band  (Holst/Matthews/Fennell), Sleep  (Whitacre/ ), Quality Plus (),
4, 100-Concert Band, Cayuga ISD, TEA:, Cayuga, Matthew Fisher,AA,Var-Composite ,2017,120157,1,1,2,1,1,1,2,1,A, Japanese Pictures  (Mixon/ ), As Twilight Falls  (Sheldon/ ), Darklands March (Standridge),
5, 100-Concert Band, Commerce High School, TEA:, Commerce, Dave Polk,AAA,Varsity ,2017,120071,2,2,2,2,1,1,1,1,1, Recuerdos de los Conquistadores (Davis), The Rowan Tree  (Standridge/ ), Cajun Folk Songs  (Ticheli/ ),
6, 100-Concert Band, Crandall High School, TEA:, Crandall, Angela Ingram,AAAA,Non-Varsity ,2017,120408,2,2,2,2,2,2,2,2, , Pride of the Regiment (Seward), Amazing Grace  (Edmondson/ ), Pevensey Castle  (Sheldon/ ),
7, 100-Concert Band, Crandall High School, TEA:, Crandall, John Nutt,AAAA,Sub Non-Varsity ,2017,120406,1,1,1,1,2,2,2,2,2, Summit March (Bennett), Big Sky Round-Up  (Sheldon/ ), Cahokia  (Spears/ ),
8, 100-Concert Band, Crandall High School, TEA:, Crandall, John Nutt,AAAA,Varsity ,2017,120404,2,1,2,2,2,2,2,2, , Darklands March (Standridge), Legend of Knife River  (Bulla/ ), Prelude and Fugue in Bb Major  (Bach/Moehlmann),
9, 100-Concert Band, Cross Roads HS, TEA:, Malakoff, Michael Barron,AA,Var-Composite ,2017,120324,2,1,2,2,2,2,2,2, , The Capitol March (William Foden Arr. Stalter), Dancing Kites (Chris Bernotas), Armory (Randall Standridge),
10, 100-Concert Band, Edgewood High School, TEA:, Edgewood, Jerromy Falk / Bennett Potter,AAA,Varsity ,2017,120166,3,3,2,3,2,3,2,2, , Russian Sailor's Dance  (Gliere/Williams), Little Suite for Band (play mvt. 3 and two additional mvts.) (Standridge/ ), March of the Chinchillas (Kevin Paul),
11, 100-Concert Band, Eustace High School, TEA:, Eustace, Todd Felty / Crystal Heidle,AAA,Varsity ,2017,120083,1,2,1,1,2,2,2,2,1, La Fiesta Brava (Edmondson), Expectations (Clark/ ), Contempo  (Story/ ),
12, 100-Concert Band, Grand Saline High School, TEA:, Grand Saline, Kyle White / Jenny Bartley,AAA,Varsity ,2017,120185,1,1,1,1,1,1,1,1,A," ""Columbian"" March (King)", On a Hymnsong of Philip Bliss  (Holsinger/ ), Under An Irish Sky  (Neeck/ ),
13, 100-Concert Band, Kaufman High School, TEA:, Kaufman, James Polk,AAAA,Non-Varsity ,2017,120203,1,1,1,1,2,1,2,2,2, Darklands March (Standridge), Broken Bow (Strommen), Serengeti Dreams (Smith),
14, 100-Concert Band, Kaufman High School, TEA:, Kaufman, John Mize,AAAA,Varsity ,2017,120111,1,1,1,1,1,1,1,1,A, Melody Shop (Karl King), Kaddish (Francis McBeth), The Red Machine (Peter Graham),
