,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Austin MS, TEA:, Amarillo," Jacob Summersgill / Britni Nuckols, Justin Nuckols",CC,Varsity ,2019,150372,2,2,2,2,2,1,1,1,2, Infinity March (Curnow ), Australian Folk Fantasy (Williams), Two British Folk Songs (Del Borgo),
1, 100-Concert Band, Bonham Middle School, TEA:, Amarillo," Rachael Whipple / Scott Myers, Mike Ellis",CC,Varsity ,2019,147690,2,1,1,1,1,1,1,1,C, Alamo (King/Swearingen)," Moscow, 1941 (Balmages)", La Madre de los Gatos (Beck),
2, 100-Concert Band, Borger Middle School, TEA:, Borger, Nick Mears,CC,Varsity ,2019,150509,2,2,2,2,1,1,1,1,2, Expectations  (Clark), Two British Folk Songs  (Del Borgo), Captain Dane March (Owens),
3, 100-Concert Band, Bowie MS, TEA:, Amarillo, Alisha Caldwell / Kyle McDonald,CCC,Non-Varsity ,2019,150369,2,1,1,1,1,1,1,1,D, Fighting Falcon March (Stalter), Sakura (Story), Cahokia (Spears),
4, 100-Concert Band, Bowie MS, TEA:, Amarillo," Alisha Caldwell / Kyle McDonald, Brian Barrientes",CCC,Varsity ,2019,150370,2,1,1,1,1,1,1,1,C, Espanola (Lopez), Sketches of Canada--(play 2 mvts) (Story), Brave Spirit  (Standridge),
5, 100-Concert Band, Bushland Middle School, TEA:, AMARILLO," Kolby Lamkin / Brandon Haynes, Gregg Diamond, Austin Zimmerman",C,Non-Varsity ,2019,150459,2,1,2,2,1,1,1,1,2, March of the Hyperion Guards (Robert Sheldon), The Tears of Arizona (Brain Balmages), Bazaar (Randall D. Standridge),
6, 100-Concert Band, Bushland Middle School, TEA:, Bushland," Brandon Haynes / Kolby Lamkin, Gregg Diamond, Austin Zimmerman",C,Varsity ,2019,150458,1,2,1,1,1,1,1,1,C, Courage March (Bennett/ arr. Clark), Lullabye  (Standridge), Sparks  (Balmages),
7, 100-Concert Band, Canadian Middle School, TEA:, Canadian, Dean Webber,C,Varsity ,2019,150457,1,2,1,1,1,1,1,1,C, Andalucia (Victor Lopez), Pinnacle  (Grice), Fireball!  (Beck),
8, 100-Concert Band, Canyon JH, TEA:, Canyon, Eric Rath / David Lough,CC,Varsity ,2019,150105,1,1,1,1,1,1,1,1,C," Prestissimo (King, Arr. Swearingen)", Of Emerald Shires (play all) (Myers), Lightning Field  (Mackey),
9, 100-Concert Band, Canyon JH, TEA:, Canyon, Eric Rath / Eric Rath,CC,Non-Varsity ,2019,150106,1,2,1,1,1,1,1,1,D," All for One, One for All (Chambers)", Mosswood Lullaby  (Beck), Shadow of the Longship  (Rath),
10, 100-Concert Band, Canyon JH, TEA:, Canyon," Eric Rath / Luis Hernandez, David Lough, Mike Sheffield",CC,Sub Non-Varsity ,2019,150108,2,3,2,2,2,1,1,1,2," Eagle's Way March (Rath, Eric)", Maesong  (Owens), The Band in the Square on the Fourth of July  (La Plante),
11, 100-Concert Band, Childress ISD, TEA:, Childress, Robert Frick / Ashley House,C,Varsity ,2019,150442,2,3,3,3,1,2,1,1,2, Phantom Ship  (Del Borgo), Dance Celebration  (Smith), Stratford March by John Higgins (),
12, 100-Concert Band, Crockett Middle School, TEA:, Amarillo, Barry Blackwell,CC,Non-Varsity ,2019,150461,2,2,2,2,2,1,1,1,2, Bell Canyon March (O'Reilly), Plaza de Toros (Story), Courtlandt County Festival (Owens),
13, 100-Concert Band, Crockett Middle School, TEA:, Amarillo, Barry Blackwell / Mike Ellis/Sara Lewis,CC,Varsity ,2019,150460,1,2,1,1,1,1,1,1,C, Espana Cani (Narro/Story), In The Shining of The Stars (Sheldon), American Riversongs (La Plante),
14, 100-Concert Band, Dalhart Junior High, TEA:, Dalhart, Irene Durbak / Joshua Bell,CC,Varsity ,2019,149040,4,4,4,4,3,4,4,4, , Mythos  (Bernotas), As Twilight Falls  (Sheldon), New Alliance (James L. Hosay),
15, 100-Concert Band, de Zavala Middle School, TEA:, Amarillo," Britni Nuckols / Justin Nuckols, David Spence",C,Varsity ,2019,148930,2,2,2,2,1,1,1,1,2, Two British Folk Songs  (Del Borgo), Sketches of Canada (Mvts. 1 & 3) (Story), The Red Cape (Meredith),
16, 100-Concert Band, Dimmitt Middle School, TEA:, Dimmitt, Inez McGraw / Joshua Rumbaugh,C,Non-Varsity ,2019,150443,3,3,3,3,3,2,2,2, , Infinity (March) (James Curnow), Plaza de Toros  (Story), Nottingham Castle  (Daehn),
17, 100-Concert Band, Dumas Jr High, TEA:, Dumas," James Carter / Neil Reed, Rebecca Carter, Zach Sedlacek",CC,Varsity ,2019,145754,1,2,1,1,1,1,1,1,C, Captain Dane (Owens), Our Kingsland Spring (Hazo), Sparks  (Balmages),
18, 100-Concert Band, Dumas Jr High, TEA:, Dumas," Neil Reed / James Carter, Rebecca Carter, Zachary Sedlacek",CC,Non-Varsity ,2019,150365,1,1,1,1,1,1,1,1,D, Synergy March (Owens), Two English Dances  (Anon. or Trad./O'Reilly), Fortis  (Gazlay),
19, 100-Concert Band, Fannin MS, TEA:, Amarillo," John De La Garza / Neil Barbaro, Kyle McDonald",CC,Varsity ,2019,150592,1,1,1,1,1,1,1,1,C, Crusade  (Gassi), As Twilight Falls  (Sheldon), Onward and Upward (March) (William Owens),
20, 100-Concert Band, Hereford JH, TEA:, Hereford, John Stacy,CC,Sub Non-Varsity ,2019,150389,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA, , Cloud Dancing (Clark), Plaza De Toros (Story), Integrity March (Owens),
21, 100-Concert Band, Hereford JH, TEA:, Hereford," Jonathan Cantu / Clint Larsson, Robert Hinds, Christy Henson, John Stacy", Acc:none,CC,Varsity ,2019,147877,1,1,2,1,1,1,1,1,C, St. Petersburg March (Johnnie Vinson), Tanchozuru  (Standridge), Fireball!  (Beck)
22, 100-Concert Band, Hereford Jr. High, TEA:, Hereford," Clint Larsson / Jonathan Cantu, Robert Hinds, Christy Henson, John Stacy",CC,Non-Varsity ,2019,150304,1,1,1,1,1,1,1,1,D, Foxboro March (John O'Reilly), Odyssey  (Branchfield), Conviction  (Clark),
23, 100-Concert Band, Highland Park MS, TEA:, AMARILLO, James Capes,C,Varsity ,2019,150487,3,3,3,3,3,2,2,2, , Colliding Visions  (Balmages), Atlantis  (McGinty), Spitfire (Michael Story),
24, 100-Concert Band, Horace Mann Middle School, TEA:, Amarillo," Terry Baker / Ismael Alfaro, Aaron Rhynes",CC,Varsity ,2019,150522,2,2,1,2,1,1,1,1,2, The Band in the Square on the Fourth of July  (La Plante), Japanese Pictures  (Mixon), Fireball!  (Beck),
25, 100-Concert Band, Houston MS, TEA:, Amarillo, Suzanne Pecht / David Spence,CC,Varsity ,2019,150456,2,2,2,2,1,1,1,1,2, Glenwood March (Gorham), Danza de Espana  (Chambers), Japanese Pictures  (Mixon),
26, 100-Concert Band, Memphis Middle School, TEA:, Memphis, Bryce Mullen,C,Varsity ,2019,150517,3,3,3,3,3,3,2,3, , Thunderbird March (Kinyon), Wolseys Wilde  (Byrd/McGinty), Dorian Chant  (Calhoun),
27, 100-Concert Band, Pampa Junior High, TEA:, Pampa," Andrew Sedlacek / Benton, John; Collins, Ashley; Johnston, John",CC,Varsity ,2019,148064,2,1,1,1,2,2,3,2,2, March of the Hyperion Guards (Robert Sheldon), Expectations  (Clark)," Moscow, 1941  (Balmages)",
28, 100-Concert Band, Pampa Junior High, TEA:, Pampa," John Johnston / Andrew Sedlacek, Ashley Collins, John Benton",CC,Non-Varsity A,2019,150205,3,3,2,3,4,3,3,3, , Infinity (Concert March) (James Curnow), Fortis  (Gazlay), Conviction  (Clark),
