,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Anahuac High School, TEA:, Anahuac," Cody Cunnigham / Morgan Contreras, Carly Duplant",AAA,Varsity ,2021,166921,1,2,1,1,1,1,1,1,B, Spania! (David Shaffer), Where Words End (Standridge), Red Giant  (Vargas),
1, 100-Concert Band, Anahuac High School, TEA:, Liberty," Morgan Contreras / Cody Cunningham, Carly Duplant",AAA,Non-Varsity A,2021,167019,2,1,2,2,1,2,1,1,1, Infinity (Concert March) (James Curnow), At The Water's Edge (Rob Romeyn), The Oncoming Storm (Mekel Rogers),
2, 100-Concert Band, Bridge City High, TEA:, Bridge City," Tami Goss / Will Poppe, Connor Bordelon-Ross, Noelle Maldonado",AAAA,Varsity ,2021,163242,1,1,1,1,1,1,1,1,A, Army of the Nile (Alford/Fennell), Dusk (Steven Bryant), Mouvement Frenetique (Jonathan Dagenais),
3, 100-Concert Band, Bridge City High, TEA:, Bridge City," Will Poppe / Tami Goss, Noelle Maldonado, Connor Bordelon-Ross",AAAA,Non-Varsity ,2021,164886,1,1,1,1,1,1,1,1,C, Darklands March (Standridge), Dolce and Dance (Fagan), Into the Arctic  (Balmages),
4, 100-Concert Band, Bridge City High, TEA:, Orange," Connor BordelonRoss / Tami Goss, Will Poppe, Noelle Maldonado",AAAA,Sub Non-Varsity ,2021,164883,1,1,1,1,1,1,1,1,C, Lexington March (John Edmonson), In Autumn’s Moonlight  (Samuel), Hawkeye Overture  (Sheldon),
5, 100-Concert Band, Buna High, TEA:, Buna, Samantha C. McCarty / Dean McCarty,AAA,Varsity ,2021,165224,1,1,1,1,1,1,1,1,B, Queen City March (Boorn/ Lafferty), Kenya Contrasts  (Himes), Joy  (Ticheli),
6, 100-Concert Band, Central Middle School, TEA:, Nederland," Eric Rose / Jonathan Blake, Justin Collazo, Gary Janecek",CC,Varsity ,2021,165070,1,1,1,1,1,1,1,1,C, Bonds of Unity (K.L. King), Heaven`s Light  (Reineke), Bazaar  (Standridge),
7, 100-Concert Band, Central Middle School, TEA:, Nederland, Jonathan Blake / Eric Rose,CC,Non-Varsity ,2021,164856,1,1,1,1,1,1,1,1,D, Mount Vernon March (John Edmondson), Fortis (Gary Gazlay), Dance Celebration (Robert W. Smith),
8, 100-Concert Band, Colmesneil High, TEA:, Colmesneil, Robin Stephens,AA,NVar-Composite ,2021,165826,3,3,4,3,3,3,2,3, , Darklands March (Standbridge), Egyptique  (Owens), Black Forest Overture  (Sweeney),
9, 100-Concert Band, Corrigan-Camden, TEA:, Corrigan, Harvey Davidson,AAA,NVar-Composite ,2021,161645,1,1,2,1,1,1,2,1,C, Fortis  (Gazlay), Bazaar  (Standridge), Radetzky March: A Concert in Vienna (Johann Strauss/Victor Lopez),
10, 100-Concert Band, Deweyville High, TEA:, Orange, Traci Anderson,AA,Var-Composite ,2021,166661,1,2,1,1,2,1,1,1,A, Admiration (Clark), Maesong  (Owens), Mythos  (Bernotas),
11, 100-Concert Band, East Chambers, TEA:, Winnie, Holly Turk Cravy / Jaren Braud,AAA,Varsity ,2021,164906,1,1,2,1,1,1,1,1,A, Big Cage (K. L. King), Under An Irish Sky  (Neeck),  Danza de Espana ( Chambers),
12, 100-Concert Band, Hardin High School, TEA:, Hardin," Glenn Zamazal / Hannah Pena, Meagan Tantillo",AAA,Varsity ,2021,166423,1,2,1,1,1,1,1,1,A, Qin Shi's Stone Army (Arcari), Bazaar (Standridge), Newcastle March (Vinson),
13, 100-Concert Band, Hardin Jefferson High School, TEA:, Sour Lake, Martin Trammel,AAAA,Varsity ,2021,165733,1,1,1,1,1,1,1,1,A, United Nations (King), Imaginarium  (Standridge), Flight of Eagles  (Del Borgo),
14, 100-Concert Band, Hargrave High School, TEA:, Huffman, John Fischer / Kelly Wurtz,AAAA,Varsity ,2021,166103,2,2,1,2,1,1,1,1,1, Havendance  (Holsinger), Choreography  (Sheldon), Prestissimo (King/Swearingen),
15, 100-Concert Band, Hull-Daisetta HS, TEA:, Daiseta, Scott A Bostwick,AA,Sub Non-Varsity ,2021,166615,2,3,3,3,3,3,3,3, , Infinity (Curnow), Autumn Colors  (O'Reilly), Elizabethan Dance  (Williams),
16, 100-Concert Band, Jasper High, TEA:, Jasper, Michael W Johnson,AAAA,Varsity ,2021,166427,2,2,1,2,1,1,1,1,1, Monterey March (King), An Irish Interlude (Barker), Blue Ridge Saga (Swearingen),
17, 100-Concert Band, Kirbyville High, TEA:, Kirbyville," Randy Randolph / Keith Ruggles, Matthew Smith",AAA,Varsity ,2021,166480,1,1,1,1,1,1,1,1,A, Appalachian Morning  (Sheldon), Knights of Dunvegan  (Meyer), Rough Riders (Swearingen),
18, 100-Concert Band, Kountze High School, TEA:, Kountze," Brad Long / Lou Ellis, Trent McGee, Noah Carter",AAA,Var-Composite ,2021,161718,1,1,1,1,1,1,1,1,A, Scossa Elettrica (Puccini/King), Australian Up-Country Tune (Grainger/Bainum), Defiantly Sculpting the Sky (Kelley),
19, 100-Concert Band, Liberty High School, TEA:, Liberty, Sean Smith / Jessie L. Smith,AAAA,Varsity ,2021,163505,1,1,1,1,1,1,1,1,B, Pride of Arizona (King), La Madre de los Gatos  (Beck)," Moscow, 1941  (Balmages)",
20, 100-Concert Band, Little Cyp.-Mauriceville HS, TEA:, Orange," Jesse Winecoff / Jose Ochoa, Israel Castenada",AAAA,Sub Non-Varsity ,2021,166265,1,1,1,1,1,1,1,1,C, Big Circus March ( Foster), Colliding Visions  (Balmages), Night Fury  (Chambers),
21, 100-Concert Band, Little Cyp.-Mauriceville HS, TEA:, Orange," Israel Castaneda / Jose Ochoa, Jesse Winecoff",AAAA,Non-Varsity ,2021,166367,1,1,1,1,1,1,1,1,C, Pan American (King), Earth Song  (Ticheli), Steel  (Standridge),
22, 100-Concert Band, Little Cyp.-Mauriceville HS, TEA:, Orange," Jose Ochoa / Israel Castaneda, Jesse Winecoff",AAAA,Varsity ,2021,165969,1,1,1,1,1,1,1,1,A, Lola Flores (Alfred Sadel and Terig Tucci/ Krance), Chorale and Shaker Dance  (Zdechlik), Vesuvius  (Ticheli),
23, 100-Concert Band, Livingston High, TEA:," Livingston, 77351"," Ardis Matthews / Emily Schoff, Daniel Munson,",AAAA,Varsity ,2021,163090,1,1,1,1,1,1,1,1,A, Cyrus the Great (K. L. King), Dusk  (Bryant), Symphonic Dance No. 3 (Fiesta)  (Williams),
24, 100-Concert Band, Lumberton High, TEA:, Lumberton," Jason H Anderson / Kelly Barker, Addison Weaver",AAAA,Sub Non-Varsity ,2021,165059,2,1,1,1,1,2,1,1,C, Unity March (Steve Hodges), Mosswood Lullaby  (Beck), The Tears of Arizona  (Balmages),
25, 100-Concert Band, Lumberton High, TEA:, Lumberton," Jason H Anderson / Kelly Barker, Addison Weaver",AAAA,Varsity ,2021,165058,1,1,1,1,1,1,1,1,A, British Eighth (Zo Elliot), October  (Whitacre), Declaration Overture (Smith),
26, 100-Concert Band, Lumberton High School, TEA:, Lumberton," Kelly Barker / Jason Anderson, Addison Weaver",AAAA,Non-Varsity ,2021,165618,1,1,1,1,1,1,1,1,C, Under the Double Eagle March (Josef Franz Wagner/Andrew Glover), Amazing Grace  (Ticheli), Foundry  (Mackey),
27, 100-Concert Band, Newton High, TEA:, Newton, Billy Geraci,AAA,Non-Varsity ,2021,166584,2,2,2,2,2,1,1,1,1, Brandy Station March (Edmonson), Where Words End (Standridge), Serengeti Dreams (Smith),
28, 100-Concert Band, Onalaska High, TEA:, Huntsville, Brett Kelley / n/a, Acc:n/a,AA,Var-Composite ,2021,166632,2,3,2,2,2,3,3,3, , Union March (Mekel Rogers), Shepherd`s Hey  (Percy Grainger/Patrick Roszell), Fortis  (Gary Gazlay)
29, 100-Concert Band, Orangefield High, TEA:, Orange," Phillip Maldonado / Michael Rose, Tyler Burkham",AAAA,Varsity ,2021,164942,1,1,1,1,1,1,2,1,A, Conquista (Shaffer), Where Words End (Standridge), Into the Arctic  (Balmages),
30, 100-Concert Band, Silsbee High, TEA:, Silsbee, Todd Patterson / Brittany Tawater,AAAA,Varsity ,2021,164903,2,1,1,1,1,1,1,1,A," Independentia (R.B. Hall, ed. by Timothy Rhea)", In Paths of Truth and Grace  (Traditional/Standridge), Choreography  (Sheldon),
