,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, A. P. Solis Middle School, TEA: 108902045, Donna, Jose L Barrera Jr,CC,Non-Varsity ,2022,173012,1,2,1,1,1,1,1,1,D, The Black Hawk March (Jack Bullock), Armory (19597)  (Standridge), Vulcans Forge (24127)  (Roszell),
1, 100-Concert Band, B. Garza Middle School, TEA: 447440, Weslaco, Ernesto Ortiz,CCC,Varsity ,2022,170550,1,2,1,1,1,2,2,2,2, The Thunderer (Sousa/Story), Colliding Visions (17502)  (Balmages), Night Fury (20593)  (Chambers),
2, 100-Concert Band, Berta Cabaza Middle School, TEA: 031-912-041, San Benito, James R Spence,CC,Non-Varsity ,2022,174835,1,2,1,1,1,1,1,1,D, Fortitude (Owens), Distant Horizons (Sweeney), Great Beginnings (Kamuf),
3, 100-Concert Band, Besteiro MS, TEA: 031-901-048, Brownsville, Clarissa Salinas,CC,Varsity ,2022,172544,1,2,1,1,1,1,1,1,C, Honor March (Sandy Feldstein & Larry Clark), Theme and Variations (6)  (Broege), Colliding Visions (17502)  (Balmages),
4, 100-Concert Band, Carlos F. Truan STEAM Academy, TEA: 108903, EDCOUCH," Alma Arellano / Phillip Purvey, Adrian Garcia, Cristian Tanguma, Joel Cazares", Acc:n/a,CC,Varsity ,2022,174204,1,2,1,1,1,1,1,1,C, Paso Flamenco (Victor Lopez), Ghost Ship (18462)  (Story), Red Giant (22327)  (Vargas)
5, 100-Concert Band, Coakley Middle School, TEA: 1191255, Harlingen, Lehi Sanchez,CC,Varsity ,2022,175401,1,2,1,1,1,1,1,1,C, Wedgwood March (William Owens), Colliding Visions  (Brian Balmages), Armory (Randall Standridge),
6, 100-Concert Band, Cuellar Middle School, TEA: 1336603, Weslaco, Olivia Aguayo,CC,Varsity ,2022,171353,1,1,1,1,2,2,3,2,2, A Summers Knight (24122)  (Terry), Qin Shi's Stone Army (Arcari), Infinity March (Curnow),
7, 100-Concert Band, D. M. Sauceda Middle School, TEA: 108902047, Donna, Gustavo E. Villegas Jr.,CC,Non-Varsity ,2022,172386,1,2,1,1,1,1,1,1,D, Pinnacle of Distinction (Larry Clark), Colliding Visions (17502)  (Balmages), Majestica (17490)  (Gazlay),
8, 100-Concert Band, Edward Manzano Middle School, TEA: 031-901-055, Brownsville, Ernest Cantu,CC,Varsity ,2022,172222,1,1,1,1,1,1,1,1,C, March Primo (Dennis Eveland), Serengeti Dreams (648)  (Smith), Armory (19597)  (Standridge),
9, 100-Concert Band, Faulk Middle School, TEA: 031-901-043, Brownsville, Jason Villarreal,CCC,Varsity ,2022,172619,1,1,1,1,1,1,1,1,C, Forward March (Paul Murtha), Pavane (142)  (Ravel/Smith), Abracadabra (15823)  (Ticheli),
10, 100-Concert Band, Filemon B. Vela Middle School, TEA: 031-901-047, Brownsville, Mario Sarmiento,CC,Varsity ,2022,177016,1,1,1,1,1,1,1,1,C, Peacemaker (Karl L. King), On a Hymnsong of Philip Bliss (233)  (Holsinger), Rikudim (423)  (Van der Roost),
11, 100-Concert Band, Garcia Middle School, TEA: 031-901-053, Brownsville, Kevin Garcia,CCC,Varsity ,2022,175227,1,1,1,1,1,1,1,1,C, Guardians of Liberty  (Paul Murtha ), Theme and Variations  (Timothy Broege), Night Fury  (Carol Brittin Chambers),
12, 100-Concert Band, Gutierrez Middle School of Art's and Science, TEA: 031903044, Harlingen, William Bennett,CC,Varsity ,2022,169533,1,2,1,1,1,1,1,1,C, El Conquistador (WIlliam Owens), The Tears of Arizona (20591)  (Balmages), Red Giant (22327)  (Vargas),
13, 100-Concert Band, Liberty Memorial Middle School, TEA: 031906042, Los Fresnos, Bernie Alejandro,CC,Varsity ,2022,172230,1,2,1,1,1,1,1,1,C, Photo Finish! (Swearingen), Dancing Kites (19598)  (Bernotas), Sketches of Canada (19608) (play 2 mvts) (Story),
14, 100-Concert Band, Los Cuates Middle School, TEA: 031906041, Los Fresnos, Criselda Marroquin Morrell,CC,Varsity ,2022,175749,1,1,1,1,1,1,1,1,C, Capture the Moment (William Owens), Throne of Swords (24123)  (Miller), Night Fury (20593)  (Chambers),
15, 100-Concert Band, Lucio Middle School, TEA: 031-901-051, Brownsville, Genesis Blanco Carpio,CC,Varsity ,2022,172542,1,2,1,1,1,1,2,1,C, Gateway March (Osterling), In The Bleak Midwinter (Holst/Bullock), Japanese Pictures (Mixon),
16, 100-Concert Band, Mary Hoge Middle School, TEA: 1106109, Weslaco, Natalie Sanchez,CC,Varsity ,2022,173894,1,2,1,1,1,1,1,1,C, Musicmakers March (Lavender/Sweeney), Alman (Morley/De Stefano), Zig Zag (O'Loughlin),
17, 100-Concert Band, Memorial Middle School, TEA: 031-903, Harlingen, Julissa Garcia,CC,Non-Varsity ,2022,173435,1,1,1,1,1,1,1,1,D, Pride Of The Regiment (Nancy H. Seward), In The Bleak Midwinter (Jack Bullock), Japanese Pictures (Kevin Mixon),
18, 100-Concert Band, Miller Jordan Middle School, TEA: 031912, San Benito, Alejandro Martinez / Rudy Gonzalez,CC,Non-Varsity A,2022,175592,1,2,1,1,2,1,1,1,D, Starsplitter Fanfare (Balmages), Theme and Variations (Broege), Acropolis (Putnam),
