,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band,  Comal Smithson Valley HS, TEA:," Spring Branch, TX", Samuel Woodfield,AAAAAA,Sub Non-Varsity ,2017,122133,1,1,2,1,1,1,2,1,C, Piccadilly Ragtime March (Erik Satie/John R. Bourgeois), Fantasy On A Theme By Samuel Barber (Samuel Barber/Richard L. Saucedo), In The Center Ring (Robert Sheldon),
1, 100-Concert Band, Canyon HS, TEA:, New Braunfels," Amanda Fonner / Jason Adam, Steve Vaden, Brad Arnold",AAAAAA,Sub Non-Varsity A,2017,124579,2,1,1,1,1,1,1,1,C, Marche Diabolique (Brian Balmages), Yorkshire Ballad  (Barnes/ ), Sketches of Canada (play all) (Story/ ),
2, 100-Concert Band, Canyon HS, TEA:, New Braunfels, Jason Adam,AAAAAA,Sub Non-Varsity B,2017,123817,2,1,1,1,2,1,1,1,C, Plains West (Concert March) (Owens), Our Kingsland Spring  (Hazo), Steel  (Standridge),
3, 100-Concert Band, Canyon HS, TEA:, New Braunfels, Jason Adam,AAAAAA,Varsity ,2017,123814,1,1,1,1,1,1,1,1,A, The Red Machine  (Graham), Do Not Go Gentle Into That Good Night  (Del Borgo), Monkey Business (Lovrien),
4, 100-Concert Band, Canyon HS, TEA:, New Braunfels, Steve Vaden,AAAAAA,Non-Varsity ,2017,124581,2,1,1,1,1,1,2,1,C, Prestissimo (King/Swearingen)," Prelude, Siciliano and Rondo  (Arnold/Paynter)", Hill Country Flourishes  (Barton/ ),
5, 100-Concert Band, Churchill HS, TEA:, San Antonio, Charles Stollon,AAAAAA,Sub Non-Varsity A,2017,126842,3,3,4,3,2,3,2,2, , Brighton Camp March (Standridge), Brookshire Suite  (Barnes/ ), River of Dreams  (Lopez/ ),
6, 100-Concert Band, Churchill HS, TEA:, San Antonio, Charles Stollon,AAAAAA,Non-Varsity ,2017,126840,2,1,1,1,1,1,1,1,C, Barnum and Bailey's Favorite (King/Bainum), Salvation is Created  (Tschesnokoff/Houseknecht), Vesuvius  (Ticheli/ ),
7, 100-Concert Band, Churchill HS, TEA:, San Antonio," David Giddens / Tony Ruiz, CZ Stollon",AAAAAA,Sub Non-Varsity ,2017,126142,2,2,1,2,2,2,2,2, , Emblem of Unity (Richards/ Swearinggen), Ave Maria  (Biebl/Cameron), Concert Variations  (Smith/ ),
8, 100-Concert Band, Churchill HS, TEA:, San Antonio, Tony Ruiz,AAAAAA,Varsity ,2017,126138,1,1,1,1,1,1,1,1,A, Entry March of the Boyars (Halvorsen/Fennell), Lincolnshire Posy (play four mvts) (Grainger/Fennell/Lud), Give Us This Day (play all) (Maslanka/ ),
9, 100-Concert Band, Claudia Taylor Johnson HS, TEA:, San Antonio, Alan Sharps / Jarrett Lipman,AAAAAA,Non-Varsity ,2017,127121,1,1,1,1,1,1,1,1,C, B.B. & C.F. March (Hume/Rhea), Shadow Rituals  (Markowski/ ), Variations on a Korean Folk Song  (Chance/ ),
10, 100-Concert Band, Claudia Taylor Johnson HS, TEA:, San Antonio," Jarrett Lipman / Alan Sharps, Austin Maldonado",AAAAAA,Varsity ,2017,127105,1,1,1,1,1,1,1,1,A, La Fiesta Mexicana Movements II & III (H. Owen Reed), Blue Shades  (Frank Ticheli), Honey Boys on Parade (Edward Cupero),
11, 100-Concert Band, Johnson HS, TEA:, San Antonio," Austin Maldonado / Jarrett Lipman, Alan Sharps", Acc:None,AAAAAA,Sub Non-Varsity ,2017,127111,1,1,1,1,1,1,1,1,C, Ghost Fleet  (Sheldon/ ), Foundry  (Mackey/ ), Alamo March (King/Swearingen)
12, 100-Concert Band, Lee HS, TEA:, San Antonio, Brannon Baker,AAAAAA,Varsity ,2017,126022,1,2,2,2,1,2,1,1,1, Blue Shades  (Ticheli/ ), Sheltering Sky  (Mackey/ ), Galop (Dmitri Shostakovich),
13, 100-Concert Band, Lee HS, TEA:, San Antonio, Hugo Escobedo,AAAAAA,Non-Varsity ,2017,126027,2,2,2,2,1,1,1,1,2, English Folk Song Suite (play one mvt) (Vaughan Williams/ ), The Willows of Winter  (Brooks/ ), Them Basses (Huffine/ Balent),
14, 100-Concert Band, MacArthur HS, TEA:, San Antonio," Evan Berry / Robert Beavers, Cesar Gonzalez",AAAAAA,Varsity ,2017,127162,1,1,1,1,1,2,1,1,A, Hands Across The Sea (Sousa/Keene), Symphonic Dance No. 3 (Fiesta)  (Williams)," Suite of Old American Dances (Mvmnt I, IV, II, III) (Bennett/ )",
15, 100-Concert Band, MacArthur HS, TEA:, San Antonio," Robert Beavers / Cesar Gonzalez, Evan Berry",AAAAAA,Non-Varsity ,2017,127165,2,2,2,2,1,2,1,1,2, Aces of the Air (Karl L. King/Swearingen), Cumberland Cross  (Strommen/ ), Foundry  (Mackey/ ),
16, 100-Concert Band, Madison HS, TEA:, San Antonio, Hanna Gray,AAAAAA,Sub Non-Varsity ,2017,126825,1,2,1,1,1,1,2,1,C, Three Folk Miniatures (play mvts 1 & 3) (Anon. or Trad./Jutras), La Madre de los Gatos  (Beck/ ), Big Four March (Karl King),
17, 100-Concert Band, Madison HS, TEA:, San Antonio, Michael Reynolds,AAAAAA,Non-Varsity ,2017,126820,2,1,2,2,1,1,1,1,2, National Emblem March (Bagley/Fennell), Shortcut Home  (Wilson/ ), Downtown Divertimento (play all) (de Meij/ ),
18, 100-Concert Band, Madison HS, TEA:, San Antonio, Philip Flynn,AAAAAA,Varsity ,2017,126819,1,1,1,1,1,1,1,1,A, Polka and Fugue (from Schwanda)  (Weinberger/Bainum), Angels in the Architecture  (Ticheli/ ), Anchors Aweigh (Zimmerman/ Barnes),
19, 100-Concert Band, New Braunfels High School, TEA:, New Braunfels, David Eckert,AAAAAA,Sub Non-Varsity ,2017,123073,1,2,2,2,2,2,2,2, , Alamo March (King/Swearingen), Sketches of Canada (play all) (Story/ ), A Song of Hope N/A (Stamp/ ),
20, 100-Concert Band, New Braunfels High School, TEA:, New Braunfels, James Bachrach,AAAAAA,Non-Varsity A,2017,125140,1,1,1,1,1,1,1,1,C, Circus Days (King/Schissel), Lightning Field  (Mackey/ ), Siegfried's Funeral Music  (Wagner/Whear),
21, 100-Concert Band, New Braunfels HS NGC, TEA:, New Braunfels, Kyle Day,AAAAAA,Non-Varsity ,2017,125141,2,1,1,1,2,3,4,3,2, Torch of Liberty (King/Swearingen), Rippling Watercolors  (Balmages/ ), Overture for Winds  (Carter/ ),
22, 100-Concert Band, New Braunfels HS, TEA:, New Braunfels, kenneth vise,AAAAAA,Varsity ,2017,125142,1,1,1,1,1,1,1,1,A, Marche Des Parachutistes Belges (Leemans/Wiley), Danzon No. 2  (Marquez/Nickel), Russlan and Ludmilla Overture  (Glinka/Hindsley),
23, 100-Concert Band, Reagan HS, TEA:, San Antonio, Daniel Morrison / Ray Ulibarri,AAAAAA,Varsity ,2017,126515,1,1,1,1,1,1,1,1,A, Hungarian March from The Damnation of Faust (Berlioz/Gotoh), Angels in the Architecture (Ticheli), Peterloo Overture (Arnold/Sayre),
24, 100-Concert Band, Reagan HS, TEA:, San Antonio, Greg White / Katie Fehr/Ray Ulibarri,AAAAAA,Sub Non-Varsity A,2017,126507,1,1,1,1,1,1,1,1,C, Sundance  (Strommen/ ), Three Ayres from Gloucester  (Stuart/ ), Arch of Triumph (Vinson/),
25, 100-Concert Band, Reagan HS, TEA:, San Antonio, Greg White / Mason Daffinee/Ray Ulibarri,AAAAAA,Non-Varsity ,2017,126504,1,1,1,1,1,1,1,1,C, Circus Days (King/Schissel), Suite Francaise (play three mvts) (Milhaud/), Strange Humors (Mackey/),
26, 100-Concert Band, Robert E. Lee HS, TEA:, San Antonio, Alex Yanez,AAAAAA,Sub Non-Varsity ,2017,126040,2,1,1,1,2,2,3,2,2, Four Short Festive Dances (play all) (Eveland/ ), Fireball!  (Beck/ ), Under the Double Eagle (Wagner/Swearingen),
27, 100-Concert Band, Ronald Reagan High School, TEA:, San Antonio, Mason Daffinee / Ray Ulibarri,AAAAAA,Sub Non-Varsity B,2017,126508,1,1,1,1,1,1,1,1,C, Lexington March (King/Swearingen), Hsien  (Fox/ ), Joy Revisited  (Ticheli/ ),
28, 100-Concert Band, Roosevelt HS, TEA:, San Antonio, Patrick Finkbeiner,AAAAAA,Varsity ,2017,125963,2,1,1,1,1,1,1,1,A, Peacemaker (K.L. King), Whatsoever Things... (Camphouse/ ), Danzon No. 2 (Marquez/Nickel),
29, 100-Concert Band, Roosevelt HS, TEA:, San Antonio, Sterling Snyder,AAAAAA,Non-Varsity ,2017,126192,1,1,1,1,1,1,1,1,C," Simple Gifts, Four Shaker Songs (play at least three mvts) (Ticheli/ )", Corsican Litany (Nelhybel), Prestissimo (King),
30, 100-Concert Band, San Marcos High School, TEA:, San Marcos, Damon Knight,AAAAAA,Varsity ,2017,124538,1,2,1,1,1,1,1,1,B, The Lamb's March (John Philip Sousa/Loras John Schissel), Shepherd's Hey  (Grainger/Rogers), Suite Divertimento  (Gilbert/ ),
31, 100-Concert Band, San Marcos High School, TEA:, San Marcos, Nathan Rolfe,AAAAAA,Non-Varsity ,2017,124535,1,1,2,1,2,2,3,2,2," Themes from First Suite in E flat, Mvt 2, March (Holst/Sweeney)", Abracadabra  (Ticheli/ )," Moscow, 1941  (Balmages/ )",
32, 100-Concert Band, Smithson Valley High School, TEA:, Spring Branch," Jeff Yates / Matt Boening, Dain Vereen, Sam Woodfield",AAAAAA,Sub Non-Varsity B,2017,123147,1,1,2,1,2,2,1,2,2, Darklands March (Standridge), A Walk In The Morning Sun (LaPlante), Of Emerald Shires (Myers),
33, 100-Concert Band, Smithson Valley HS, TEA:, Spring Branch," Dain Vereen / Matt Boening, Sam Woodfield, Jeff Yates",AAAAAA,Non-Varsity ,2017,122181,1,1,2,1,1,1,1,1,C, Sound Off (Sousa/Bourgeois), Sheltering Sky  (Mackey), English Folk Song Suite  (Vaughan Williams),
34, 100-Concert Band, Smithson Valley HS, TEA:, Spring Branch, Matt Boening,AAAAAA,Varsity ,2017,122455,1,1,1,1,1,1,1,1,A, Moorside March (Holst), Symphony On Themes of John Philip Sousa - after The Thunderer  (Hearshen/ )," Symphony No. 2, Third Movement  (Hanson/McBeth)",
