,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Anderson-Shiro High School, TEA:, Anderson, Tommy Tuggle,AAA,Varsity ,2017,120693,3,3,3,3,2,2,3,2, , With Valor and Honor (Mark Williams), Appalachian Morning  (Sheldon/ ), Sparks  (Balmages/ ),
1, 100-Concert Band, Axtell High School, TEA:, Axtell, Susan Young / Ashley Wurtz,AA,Varsity ,2017,120346,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA, , March of the Nobles (Douglas Court), Ghost Ship  (Story/ ), Heroes Triumphant  (Owens/ ),
2, 100-Concert Band, Blooming Grove High School, TEA:, Blooming Grove, Anthony Gaddy / Emily Irvin,AAA,Varsity ,2017,119498,2,1,1,1,1,1,1,1,B, Solaris (Eric Osterling), Shenandoah Valley (Kinyon/ ), Kentucky 1800 (Grundman/ ),
3, 100-Concert Band, Bremond High School, TEA:, Bremond, Robert Quick,AA,Var-Composite ,2017,120610,3,3,3,3,2,2,2,2, , Wildwind Overture  (Kinyon/ ), Sea Song Trilogy  (McGinty/ ), March Juno (John Stewart),
4, 100-Concert Band, Centerville High School, TEA:, Centerville, John Eustace,AA,Var-Composite ,2017,119862,1,2,2,2,1,1,2,1,1, Heroes on Parade (Greg Hillis), Spring Song (Jerry Nowak), Mythos (Chris Bernotas),
5, 100-Concert Band, Connally High School, TEA:, Waco," Sarah English / Ellie Stevenson, Omar Ramirez",AAAA,Varsity ,2017,120630,2,1,2,2,1,1,2,1,1, Abracadabra  (Ticheli/ )," Moscow, 1941  (Balmages/ )", Darklands March (Standridge),
6, 100-Concert Band, Coolidge High School, TEA:, Coolidge, Rhonda Ivy,A,Varsity ,2017,119039,3,3,3,3,4,3,5,4, , March For A Festival (John Edmondson), Autumn Colors  (O'Reilly/ ), Challenger Point  (Johnson/ ),
7, 100-Concert Band, Fairfield High School, TEA:, Fairfield," Bill Large / Gust Witt, Russell Holland",AAAA,Varsity ,2017,118984,1,1,1,1,1,1,1,1,B, Queen City March (Boorn), Deir in De  (Anon. or Trad./Barker), Choreography  (Sheldon/ ),
8, 100-Concert Band, Fairfield High School, TEA:, Fairfield," Russell Holland / Bill Large, Gust Witt",AAAA,Non-Varsity ,2017,120627,2,1,1,1,2,1,1,1,C, Freedom City March (K. L. King), Pevensey Castle (Sheldon), Fanfare for a New Age (Story),
9, 100-Concert Band, Franklin High School, TEA:, Franklin, Mary Pepper / Elizabeth Wilson,AAA,Varsity ,2017,119021,1,1,1,1,1,1,2,1,B, Advance March (Clark), Colliding Visions  (Balmages/ ), Fanfare for a New Age  (Story/ ),
10, 100-Concert Band, Groesbeck High School, TEA:, Groesbeck," Collin Anderson / Eric Senzig, Brian Boecker, Kristi Flusche", Acc:n/a,AAA,Varsity ,2017,120678,1,1,1,1,1,1,1,1,A, Circus Days (King/Schissel), Rippling Watercolors  (Balmages), Steel  (Standridge)
11, 100-Concert Band, Hillsboro High School, TEA:, Hillsboro, Darrington White / Glenn Doyle,AAAA,Varsity ,2017,119649,1,1,1,1,1,1,2,1,B, Liberty Fleet (King/Swearingen), La Madre de los Gatos  (Beck/ ), Wind Storm  (O'Reilly/ ),
12, 100-Concert Band, Hillsboro High School, TEA:, Hillsboro," Rick Kleine / Darrington White, and Glenn Doyle",AAAA,Non-Varsity ,2017,119986,4,4,4,4,2,1,2,2, , Summit Fanfare  (Owens/ ), Voodoo Dance  (Del Borgo/ ), Crosswinds March (James Swearingen),
13, 100-Concert Band, Hubbard High School, TEA:, Hubbard, Scott Radell,AA,Varsity ,2017,118961,3,3,1,3,3,2,3,3, , Lexington March (Edmondson), Madrigal For Band (McGinty), Nottingham Castle (Daehn),
14, 100-Concert Band, Iola High School, TEA:, Iola, Amy Johnson / Eliu Santos,AA,Var-Composite ,2017,120589,3,2,2,2,2,2,2,2, , Darklands March (Randall D. Standridge), Colliding Visions  (Balmages/ ), Fireball!  (Beck/ ),
15, 100-Concert Band, Italy High School, TEA:, Italy, Jonathan VanOmmeren / David Graves,AA,Var-Composite ,2017,120151,1,1,1,1,1,1,1,1,A, Kentucky Pride (John Edmonds), The Wexford Carol  (McGinty/ ), Abracadabra  (Ticheli/ ),
16, 100-Concert Band, Itasca High School, TEA:, Itasca, Patrick Middleton / Cherri Lloyd,AA,Varsity ,2017,120585,2,1,2,2,1,1,1,1,1," Zia, Zia!  (Claude T. Smith)", Mosswood Lullaby  (Beck/ ), Blue Ridge Saga  (Swearingen/ ),
17, 100-Concert Band, Kerens High School, TEA:, Kerens, Brian Smetzer / Nathan Aupied,AA,Var-Composite ,2017,119296,1,1,1,1,1,1,1,1,A, The Billboard March (John Klohr/Glover), When the Stars Began to Fall  (Allen/ ), Catch The Wind  (Hannickel/ ),
