,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Brentwood MS (Edgewood ISD), TEA:, San Antonio, Jacob De Leon,CC,Varsity ,2020,158080,3,2,3,3,2,3,3,3, , Spania (), Maesong (),  (),
1, 100-Concert Band, Dwight MS (South San ISD), TEA:, San Antonio, Timothy E Gonzalez,CC,Non-Varsity ,2020,155692,1,1,1,1,1,1,1,1,D, Fortitude (Concert March) (Owens), Plaza de Toros (20709)  (Story), Conviction (18460)  (Clark),
2, 100-Concert Band, Gus Garcia MS (Edgewood ISD), TEA:, San Antonio, Joseph Lunstrum,CC,Varsity ,2020,150827,2,2,1,2,3,2,2,2, , Nomadic March (Ray Flores), Danza de Espana (Carol Brittin Chambers), Armory (Randall Standridge),
3, 100-Concert Band, Harlandale MS (Harlandale ISD), TEA:, San Antonio," Evan Lavender / Victor Alvarado, Josue Solalinde",CC,Non-Varsity ,2020,152334,1,1,1,1,1,1,1,1,D, March Primo (Dennis Eveland), Nottingham Castle (12)  (Daehn), Voodoo Dance (637)  (Del Borgo),
4, 100-Concert Band, Harlandale MS (Harlandale ISD), TEA:," San Antonio, TX", Victor Alvarado / Evan Lavender,CC,Varsity ,2020,152330,1,2,1,1,1,1,1,1,C, Patriots on Parade (Ken Harris), Fantasy On An Irish Air (629)  (Saucedo), Fireball! (19604)  (Beck),
5, 100-Concert Band, Kingsborough MS (Harlandale ISD), TEA:, San Antonio, Eric Garza / Juan Carlos Ruiz,CC,Varsity ,2020,154209,1,1,2,1,2,1,2,2,2, Mister Joe (arr. Larry Clark), Colliding Visions (17502)  (Balmages), Fanfare for a New Age (16229)  (Story),
6, 100-Concert Band, Leal Middle School, TEA:, San Antonio, Christopher Barrera,CC,Varsity ,2020,151911,1,1,1,1,1,1,2,1,C, Bunker Hill March (Edmondson), Danza de Espana  (Chambers), Fireball!  (Beck),
7, 100-Concert Band, Leal Middle School, TEA:, San Antonio, Kailey Parker,CC,Non-Varsity ,2020,151758,2,2,1,2,1,1,1,1,2, Cadet's Cavalcade (Compello), Ghost Ship (Story), Serengeti Dreams  (Smith),
8, 100-Concert Band, Loma Alta MS, TEA:, San Antonio, Beth Pempsell / Jessica Maple,CC,Varsity ,2020,152964,1,1,1,1,1,1,1,1,C, Marche Diabolique (Brian Balmages), Festival of Flight (20750)  (Weller), Pinnacle (638)  (Grice),
9, 100-Concert Band, Loma Alta MS, TEA:, San Antonio, Jessica Maple / Beth Pempsell,CC,Non-Varsity ,2020,152968,1,1,1,1,2,1,2,2,2, Mount Vernon March (John Edmondson), Plaza de Toros (20709)  (Story), Dance Celebration (647)  (Smith),
10, 100-Concert Band, Losoya MS (Southside ISD), TEA:, San Antonio, Eric Wells,CC,Non-Varsity ,2020,151405,2,3,3,3,2,2,1,2, , Ye Banks and Braes O' Bonnie Doon (Sweeney), Cedar Canyon Round Up (Williams), Andalucia (Victor Lopez),
11, 100-Concert Band, Matthey MS (Southside ISD), TEA:, San Antonio, Greg Garcia / Tomas Rodriguez,CC,Varsity ,2020,154419,1,1,1,1,1,1,1,1,C, Nottingham March  (Jerry Williams), Atlantis (45)  (McGinty), Danza de Espana (19602)  (Chambers),
12, 100-Concert Band, Medina Valley MS, TEA:, Castroville, Whitney Rutledge / 1, Acc:None,CC,Varsity ,2020,154144,1,1,1,1,1,1,1,1,C, Conquista (David Schaffer), Joy (15824)  (Ticheli), Night Fury (20593)  (Chambers)
13, 100-Concert Band," Shepard, Alan B. M.S (SouthSan ISD)", TEA:, San Antonio, Johnny Flores,CC,Varsity ,2020,155628,2,2,2,2,3,3,2,3, , March of the Scots Guards (Robert E. Foster), Stratosphere  (Beckham), Colliding Visions  (Balmages),
14, 100-Concert Band, Somerset Junior High, TEA:, San Atonio, Angel Flores,CCC,Non-Varsity ,2020,152258,3,3,3,3,1,2,2,2, , Stratosphere (635)  (Beckham), Joy (15824)  (Ticheli), Union March (Mark Rogers),
15, 100-Concert Band, Terrell Wells MS, TEA:, San Antonio, David Rodriguez / Dr. Angel Elizondo,CC,Varsity ,2020,155537,2,3,2,2,2,2,1,2, , Winchester March (John Edmondson), Early One Morning (15878)  (Stubbs), Scenes from the American West (21581) (play at least 2 mvts.) (Wilds),
16, 100-Concert Band, Zamora (South San ISD), TEA:, san antonio, james morales,CC,Varsity ,2020,153238,2,1,2,2,3,3,2,3, , Kitty Hawk March (Edmondson), Dorian Chant (20589) (Calhoun), Danza de Espana (19602) (Chambers),
