,Event,School,TEA,City,Directors,Conference,Classification,Year,ID,Stage Judge 1,Stage Judge 2,Stage Judge 3,Stage Final,SR Judge 1,SR Judge 2,SR Judge 3,SR Final,Award,Selection 1,Selection 2,Selection 3,oops
0, 100-Concert Band, Arlington High School, TEA:, Arlington," Michael Hejny / Nathan Burum, Matt Olmstead, Nathan Hervey",AAAAA,Varsity ,2014,93772,2,1,1,1,1,1,1,1,B, Nobles of The Mystic Shrine (Sousa/Fennell), Sheltering Sky (Mackey), Four Scottish Dances (Arnold/Paynter),
1, 100-Concert Band, Arlington High School, TEA:, Arlington," Nathan Burum / Michael Hejny, Nathan Hervey, Matt Olmstead",AAAAA,Non-Varsity ,2014,93634,1,1,2,1,1,1,1,1,C, The Trombone King (King/Paynter), La Madre de los Gatos (Beck/ ), A Longford Legend (Sheldon),
2, 100-Concert Band, Arlington High School, TEA:, Arlington, Nathan Hervey / N/A, Acc:N/A,AAAAA,Sub Non-Varsity ,2014,95175,2,2,2,2,1,2,2,2, , Shine  (Markowski/ ), Ghost Fleet  (Sheldon/ ), Precision March (Larry Clark)
3, 100-Concert Band, Bowie High School, TEA:, Arlington, Rumaldo Solis,AAAAA,Varsity ,2014,92175,2,2,3,2,1,2,1,1,1, Circus Bee (Fillmore/Schissel), La Fiesta Mexicana (play mvt 1 or 3) Mvt. 3 (Reed), Nitro  (Ticheli),
4, 100-Concert Band, James Bowie High School, TEA:, Arlington, Justin Myers,AAAAA,Non-Varsity ,2014,92217,1,2,2,2,3,2,2,2, , The Klaxon (Fillmore/Balent), Themes from Green Bushes  (Grainger/Daehn), Strange Humors (Mackey),
5, 100-Concert Band, Juan Seguin HS, TEA:, Arlington, Mike Davis,AAAA,Varsity ,2014,92161,1,1,2,1,2,2,2,2,1, Domingo Ortega (Ledesma & Oropesa/Wiley), Lux Arumque  (Whitacre/ ), Third Suite  (Jager/ ),
6, 100-Concert Band, Lake Ridge High School, TEA:, Mansfield," Matt Garrett / Hunter Lewis, Ben Scearce",AAAA,Varsity ,2014,94464,1,1,1,1,1,1,1,1,A, Commando March (Samuel Barber), Second Suite for Band in F Major  (Holst/Fennell), Equus  (Whitacre/ ),
7, 100-Concert Band, Lake Ridge HS, TEA:, Mansfield, Hunter Lewis,AAAA,Non-Varsity ,2014,91393,1,1,1,1,1,1,1,1,C, La Tregenda  (Puccini/Beck), Earth Song (Ticheli), Incantation and Dance  (Chance),
8, 100-Concert Band, Lamar High School, TEA:, Arlington," Alan Lang / Carrie Burum, Matt Bibb",AAAAA,Varsity ,2014,94880,2,3,2,2,1,2,2,2, , People Who Live in Glass Houses Mvt. 4 - Convention of the Cordials (Sousa)," Suite Francaise (play three mvts) 1,3,4 (Milhaud/ )", Danzon No. 2  (Marquez/Nickel),
9, 100-Concert Band, Lamar High School, TEA:, Arlington," Carrie Burum / Alan Lang, Matt Bibb",AAAAA,Non-Varsity ,2014,94815,2,2,2,2,1,2,1,1,2, Brighton Beach (William Latham), Ghost Fleet  (Sheldon/ ), Steel  (Standridge/ ),
10, 100-Concert Band, Legacy High School, TEA:, Mansfield," Ethan Isaiah Galvan / Glenn Fugett, Chris Vasquez",AAAA,Non-Varsity ,2014,93801,2,2,2,2,1,1,1,1,2, The Big Cage (King/Glover), Voices of the Sky (Hazo), Fortress (Ticheli),
11, 100-Concert Band, Legacy High School, TEA:, Mansfield," Glenn Fugett / Ethan Isaiah Galvan, Chris Vasquez",AAAA,Varsity ,2014,93808,1,1,1,1,1,1,1,1,A," The ""Gum-suckers"" March (Grainger/Rogers)", Noisy Wheels of Joy (Whitacre), Music for Prague 1968 (Husa),
12, 100-Concert Band, Mansfield High School, TEA:, Mansfield, David Dunbar,AAAAA,Sub Non-Varsity ,2014,95177,1,1,2,1,1,1,1,1,C, Mighty Mite (Mesang/O'Loughlin), Sundance  (Strommen/ ), Oracle  (Rath/ ),
13, 100-Concert Band, Mansfield High School, TEA:, Mansfield, David Dunbar,AAAAA,Non-Varsity ,2014,95172,2,2,2,2,1,1,1,1,2, Noble Men (Fillmore/Foster), Balkanya (play 1 & 2 or 2 & 3) Mvt 2&3 (Van der Roost/ ), Noisy Wheels of Joy  (Whitacre/ ),
14, 100-Concert Band, Mansfield High School, TEA:, Mansfield, Will Ludlow,AAAAA,Varsity ,2014,91291,1,1,1,1,1,1,1,1,A, The Hounds of Spring  (Reed/ ), The Flying Dutchman Overture  (Wagner/Hindsley), Barnum and Bailey's Favorite (),
15, 100-Concert Band, Martin High School, TEA:, Arlington," Adam Jatho / David Carbone, Brad McCann",AAAAA,Sub Non-Varsity A,2014,95858,2,2,2,2,3,1,1,1,2, The Big Four March (Karl King/arr. Swearingen), Mini Suite  (Gould/ ), Cajun Folk Songs  (Ticheli/ ),
16, 100-Concert Band, Martin High School, TEA:, Arlington, Brad McCann,AAAAA,Non-Varsity ,2014,95832,2,1,2,2,1,1,1,1,2, Radetzky March (Strauss/Reed), Rhosymedre (Vaughan Williams), Shadow Rituals (Markowski),
17, 100-Concert Band, Martin High School, TEA:, Arlington, David Carbone,AAAAA,Varsity ,2014,95842,1,1,2,1,1,1,1,1,A, Commando March (Barber), Lincolnshire Posy (play at least five mvts) All (Grainger/ ), Zion  (Welcher/ ),
18, 100-Concert Band, Sam Houston High School, TEA:, Arlington, Bob Romano,AAAAA,Non-Varsity ,2014,93188,2,3,2,2,2,3,2,2, , Omaha Beach  (John Edmondson), Redemption  (Galante/ ), Joy  (Ticheli/ ),
19, 100-Concert Band, Sam Houston High School, TEA:, Arlington, Jeff Barge,AAAAA,Varsity ,2014,92960,2,3,2,2,3,3,2,3, , The Black Horse Troop (Sousa/Fennell), Shenandoah  (Bass/ ), Noisy Wheels of Joy  (Whitacre/ ),
20, 100-Concert Band, Seguin High School, TEA:, Arlington," Grady Niblo / Mike Davis, Joseph MacMorran",AAAA,Non-Varsity ,2014,93827,1,2,2,2,1,1,2,1,2, Polly Oliver  (Root/ ), On a Hymnsong of Philip Bliss  (Holsinger/ ), The Tahoka Galop (Owens/),
21, 100-Concert Band, Summit High School, TEA:, Arlington," Brad Bonebrake / Chris Kanicki, Shawn Hart",AAAA,Varsity ,2014,95022,1,1,1,1,1,1,1,1,A, Valdres (Hanssen/Bainum), The Sorceror's Apprentice  (Dukas/Patterson), Aurora Awakes  (Mackey ),
